Description and notes:,,,,,,,,
Session Start Time:,Thu Jun 6 11:47:57 2024,,,,,,,
Duration (seconds):,1533,,,,,,,
,[Note: All data except Raw IBI applies to the time offset.  Raw IBI is included for researchers.],,,,,,,
,,,,,,,,
,Low %,Medium %,High %,,,,,
,96,4,0,,,,,
Time Offset,HeartRate,Zone Score,Accum. Score,Coherence,Achievement,Artifact,EP,Raw IBI
0:01:59,76.0649,0,0,0.9,14,,1.34,778
0:02:00,77.101,0,0,0.9,14,,1.34,1111
0:02:00,77.7605,0,0,0.9,14,,1.34,800
0:02:00,78.1657,0,0,0.9,14,,1.34,1054
0:02:01,77.5394,0,0,0.9,14,,1.34,785
0:02:01,76.6088,0,0,0.4,14.4,,0.52,842
0:02:01,75.5287,0,0,0.4,14.4,,0.52,821
0:02:02,74.4048,0,0,0.4,14.4,,0.52,800
0:02:02,72.8863,0,0,0.4,14.4,,0.52,757
0:02:02,71.9252,0,0,0.4,14.4,,0.52,849
0:02:03,70.3895,0,0,0.4,14.4,,0.52,693
0:02:03,70.1754,0,0,0.4,14.4,,0.52,771
0:02:03,70.6048,0,0,0.4,14.4,,0.52,856
0:02:04,69.4444,0,0,0.4,14.4,,0.52,743
0:02:04,67.5828,0,0,0.4,14.4,,0.52,969
0:02:04,68.1818,0,0,0.1,14.6,,0.16,693
0:02:05,68.5401,0,0,0.1,14.6,,0.16,998
0:02:05,66.7705,0,0,0.1,14.6,,0.16,807
0:02:05,66.0647,0,0,0.1,14.6,,0.16,906
0:02:06,66.6371,0,0,0.1,14.6,,0.16,821
0:02:06,65.8762,0,0,0.1,14.6,,0.16,849
0:02:06,64.4884,0,0,0.1,14.6,,0.16,708
0:02:07,64.4884,0,0,0.1,14.6,,0.16,906
0:02:07,66.1521,0,0,0.1,14.6,,0.16,686
0:02:07,67.9964,0,0,0.1,14.6,,0.16,644
0:02:07,69.4284,0,0,0,14.6,,0.04,651
0:02:08,70.6547,0,0,0,14.6,,0.04,941
0:02:08,70.8048,0,0,0,14.6,,0.04,644
0:02:08,70.1098,0,0,0,14.6,,0.04,644
0:02:09,69.1404,0,0,0,14.6,,0.04,708
0:02:09,68.5088,0,0,0,14.6,,0.04,877
0:02:09,69.5894,0,0,0,14.6,,0.04,729
0:02:10,72.7979,0,0,0,14.6,,0.04,927
0:02:10,73.692,0,0,0,14.6,,0.04,722
0:02:10,74.2758,0,0,0,14.6,,0.04,729
0:02:11,74.6826,0,0,0,14.6,,0.05,991
0:02:11,73.2959,0,0,0,14.6,,0.05,785
0:02:11,71.1238,0,0,0,14.6,,0.05,807
0:02:12,69.6217,0,0,0,14.6,,0.05,665
0:02:12,68.8863,0,0,0,14.6,,0.05,672
0:02:12,68.5244,0,0,0,14.6,,0.05,686
0:02:13,68.2749,0,0,0,14.6,,0.05,792
0:02:13,68.089,0,0,0,14.6,,0.05,615
0:02:13,69.3963,0,0,0,14.6,,0.05,778
0:02:14,70.6547,0,0,0,14.6,,0.05,637
0:02:14,71.908,0,0,0.4,15,,0.45,821
0:02:14,71.5137,0,0,0.4,15,,0.45,828
0:02:15,72.3415,0,0,0.4,15,,0.45,700
0:02:15,73.8189,0,0,0.4,15,,0.45,814
0:02:15,72.2369,0,0,0.4,15,,0.45,651
0:02:16,69.3161,0,0,0.4,15,,0.45,1033
0:02:16,69.4927,0,0,0.4,15,,0.45,778
0:02:16,69.2361,0,0,0.4,15,,0.45,1069
0:02:17,67.6743,0,0,0.4,15,,0.45,814
0:02:17,69.6056,0,0,0.4,15,,0.45,1083
0:02:17,72.2022,0,0,1.8,16.8,,4.91,814
0:02:18,72.8509,0,0,1.8,16.8,,4.91,969
0:02:18,73.692,0,0,1.8,16.8,,4.91,906
0:02:18,76.8049,0,0,1.8,16.8,,4.91,1062
0:02:19,79.1139,0,0,1.8,16.8,,4.91,722
0:02:19,80.9717,0,0,1.8,16.8,,4.91,1005
0:02:19,82.6219,0,0,1.8,16.8,,4.91,785
0:02:20,83.0565,0,0,1.8,16.8,,4.91,1125
0:02:20,80.2139,0,0,1.8,16.8,,4.91,828
0:02:20,76.1035,0,0,1.8,16.8,,4.91,849
0:02:21,74.9251,0,0,1.2,18,,2.4,885
0:02:21,74.2758,0,0,1.2,18,,2.4,814
0:02:21,73.7101,0,0,1.2,18,,2.4,1054
0:02:22,76.4721,0,0,1.2,18,,2.4,778
0:02:22,80,0,0,1.2,18,,2.4,1012
0:02:22,81.9672,0,0,1.2,18,,2.4,785
